30134 root      20   0   94728  65728   7292 R  56.1   0.8   2:57.45 snort
30134 root      20   0   94728  65728   7292 R  92.8   0.8   3:00.27 snort
30134 root      20   0   94728  65728   7292 R  92.8   0.8   3:03.09 snort
30134 root      20   0   94728  65728   7292 R  92.8   0.8   3:05.92 snort
30134 root      20   0   94728  65728   7292 R  92.2   0.8   3:08.74 snort
30134 root      20   0   94728  65728   7292 R  92.4   0.8   3:11.55 snort
30134 root      20   0   94728  65728   7292 R  92.8   0.8   3:14.37 snort
30134 root      20   0   94728  65728   7292 R  93.4   0.8   3:17.22 snort
30134 root      20   0   94728  65728   7292 R  88.2   0.8   3:19.91 snort
30134 root      20   0   94728  65728   7292 R  89.5   0.8   3:22.63 snort
30134 root      20   0   94728  65728   7292 D  34.5   0.8   3:23.68 snort
30134 root      20   0   94728  65728   7292 R  71.7   0.8   3:25.86 snort
30134 root      20   0   94728  65728   7292 R  93.1   0.8   3:28.68 snort
30134 root      20   0   94728  65728   7292 R  91.8   0.8   3:31.47 snort
30134 root      20   0   94728  65728   7292 R  89.8   0.8   3:34.19 snort
30134 root      20   0   94728  65728   7292 R  93.8   0.8   3:37.04 snort
30134 root      20   0   94728  65728   7292 R  91.8   0.8   3:39.84 snort
30134 root      20   0   94728  65728   7292 R  92.8   0.8   3:42.67 snort
30134 root      20   0   94728  65728   7292 R  84.0   0.8   3:45.24 snort
30134 root      20   0   94728  65728   7292 R  88.5   0.8   3:47.93 snort
30134 root      20   0   94728  65728   7292 R  93.1   0.8   3:50.76 snort
30134 root      20   0   94728  65728   7292 R  75.3   0.8   3:53.05 snort
30134 root      20   0   94728  65728   7292 S  54.5   0.8   3:54.70 snort
30134 root      20   0   94728  65728   7292 S   0.7   0.8   3:54.72 snort
  719 root      20   0   58768  34992   5224 R  20.8   0.4   0:00.63 snort
  719 root      20   0  106908  75952   5224 S  81.8   0.9   0:03.11 snort
  719 root      20   0  106908  75952   5224 S   0.3   0.9   0:03.12 snort
  719 root      20   0  106908  75952   5224 S   0.3   0.9   0:03.13 snort
  719 root      20   0  106908  75952   5224 R  79.9   0.9   0:05.55 snort
  719 root      20   0  106908  75952   5224 R  93.8   0.9   0:08.40 snort
  719 root      20   0  106908  75952   5224 R  92.2   0.9   0:11.22 snort
  719 root      20   0  106908  75952   5224 R  91.4   0.9   0:14.00 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   0:16.84 snort
  719 root      20   0  106908  75952   5224 R  93.8   0.9   0:19.69 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   0:22.52 snort
  719 root      20   0  106908  75952   5224 R  92.7   0.9   0:25.33 snort
  719 root      20   0  106908  75952   5224 R  91.1   0.9   0:28.09 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   0:30.93 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   0:33.72 snort
  719 root      20   0  106908  75952   5224 R  91.7   0.9   0:36.50 snort
  719 root      20   0  106908  75952   5224 R  77.6   0.9   0:38.86 snort
  719 root      20   0  106908  75952   5224 D  79.9   0.9   0:41.29 snort
  719 root      20   0  106908  75952   5224 R  66.0   0.9   0:43.29 snort
  719 root      20   0  106908  75952   5224 R  93.1   0.9   0:46.13 snort
  719 root      20   0  106908  75952   5224 R  93.8   0.9   0:48.99 snort
  719 root      20   0  106908  75952   5224 R  87.5   0.9   0:51.65 snort
  719 root      20   0  106908  75952   5224 R  93.1   0.9   0:54.50 snort
  719 root      20   0  106908  75952   5224 R  93.5   0.9   0:57.36 snort
  719 root      20   0  106908  75952   5224 D  59.2   0.9   0:59.16 snort
  719 root      20   0  106908  75952   5224 R  82.9   0.9   1:01.68 snort
  719 root      20   0  106908  75952   5224 R  91.8   0.9   1:04.47 snort
  719 root      20   0  106908  75952   5224 D  52.1   0.9   1:06.06 snort
  719 root      20   0  106908  75952   5224 R  16.4   0.9   1:06.56 snort
  719 root      20   0  106908  75952   5224 R  92.5   0.9   1:09.39 snort
  719 root      20   0  106908  75952   5224 R  94.1   0.9   1:12.26 snort
  719 root      20   0  106908  75952   5224 R  93.2   0.9   1:15.12 snort
  719 root      20   0  106908  75952   5224 R  92.8   0.9   1:17.95 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   1:20.78 snort
  719 root      20   0  106908  75952   5224 R  92.7   0.9   1:23.59 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   1:26.38 snort
  719 root      20   0  106908  75952   5224 R  92.4   0.9   1:29.18 snort
  719 root      20   0  106908  75952   5224 R  91.4   0.9   1:31.95 snort
  719 root      20   0  106908  75952   5224 R  92.7   0.9   1:34.76 snort
  719 root      20   0  106908  75952   5224 R  91.8   0.9   1:37.55 snort
  719 root      20   0  106908  75952   5224 R  93.1   0.9   1:40.37 snort
  719 root      20   0  106908  75952   5224 R  92.7   0.9   1:43.18 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   1:46.01 snort
  719 root      20   0  106908  75952   5224 R  91.7   0.9   1:48.79 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   1:51.62 snort
  719 root      20   0  106908  75952   5224 R  79.3   0.9   1:54.03 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   1:56.83 snort
  719 root      20   0  106908  75952   5224 D  28.4   0.9   1:57.69 snort
  719 root      20   0  106908  75952   5224 R  68.3   0.9   1:59.76 snort
  719 root      20   0  106908  75952   5224 R  92.4   0.9   2:02.57 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   2:05.37 snort
  719 root      20   0  106908  75952   5224 R  92.4   0.9   2:08.17 snort
  719 root      20   0  106908  75952   5224 R  91.5   0.9   2:10.96 snort
  719 root      20   0  106908  75952   5224 R  92.7   0.9   2:13.77 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   2:16.61 snort
  719 root      20   0  106908  75952   5224 R  92.8   0.9   2:19.44 snort
  719 root      20   0  106908  75952   5224 R  91.7   0.9   2:22.22 snort
  719 root      20   0  106908  75952   5224 R  80.6   0.9   2:24.67 snort
  719 root      20   0  106908  75952   5224 D   8.8   0.9   2:24.94 snort
  719 root      20   0  106908  75952   5224 R  89.4   0.9   2:27.65 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   2:30.48 snort
  719 root      20   0  106908  75952   5224 R  93.8   0.9   2:33.34 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   2:36.14 snort
  719 root      20   0  106908  75952   5224 R  92.5   0.9   2:38.97 snort
  719 root      20   0  106908  75952   5224 R  92.4   0.9   2:41.78 snort
  719 root      20   0  106908  75952   5224 R  91.4   0.9   2:44.56 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   2:47.37 snort
  719 root      20   0  106908  75952   5224 R  93.1   0.9   2:50.20 snort
  719 root      20   0  106908  75952   5224 R  91.7   0.9   2:52.98 snort
  719 root      20   0  106908  75952   5224 R  91.8   0.9   2:55.79 snort
  719 root      20   0  106908  75952   5224 R  94.1   0.9   2:58.65 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   3:01.49 snort
  719 root      20   0  106908  75952   5224 R  93.7   0.9   3:04.33 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   3:07.16 snort
  719 root      20   0  106908  75952   5224 R  92.7   0.9   3:09.97 snort
  719 root      20   0  106908  75952   5224 R  92.2   0.9   3:12.79 snort
  719 root      20   0  106908  75952   5224 R  94.4   0.9   3:15.65 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   3:18.45 snort
  719 root      20   0  106908  75952   5224 R  89.8   0.9   3:21.17 snort
  719 root      20   0  106908  75952   5224 R  93.1   0.9   3:24.00 snort
  719 root      20   0  106908  75952   5224 R  92.7   0.9   3:26.81 snort
  719 root      20   0  106908  75952   5224 R  93.7   0.9   3:29.65 snort
  719 root      20   0  106908  75952   5224 R  91.4   0.9   3:32.43 snort
  719 root      20   0  106908  75952   5224 R  94.4   0.9   3:35.29 snort
  719 root      20   0  106908  75952   5224 R  93.1   0.9   3:38.12 snort
  719 root      20   0  106908  75952   5224 R  92.4   0.9   3:40.92 snort
  719 root      20   0  106908  75952   5224 R  83.8   0.9   3:43.46 snort
  719 root      20   0  106908  75952   5224 D  66.2   0.9   3:45.48 snort
  719 root      20   0  106908  75952   5224 R  28.1   0.9   3:46.33 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   3:49.16 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   3:51.96 snort
  719 root      20   0  106908  75952   5224 R  91.1   0.9   3:54.72 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   3:57.53 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   4:00.37 snort
  719 root      20   0  106908  75952   5224 R  93.4   0.9   4:03.20 snort
  719 root      20   0  106908  75952   5224 R  92.2   0.9   4:06.02 snort
  719 root      20   0  106908  75952   5224 R  89.9   0.9   4:08.79 snort
  719 root      20   0  106908  75952   5224 R  91.1   0.9   4:11.57 snort
  719 root      20   0  106908  75952   5224 R  92.4   0.9   4:14.37 snort
  719 root      20   0  106908  75952   5224 R  92.8   0.9   4:17.20 snort
  719 root      20   0  106908  75952   5224 R  93.1   0.9   4:20.03 snort
  719 root      20   0  106908  75952   5224 R  92.1   0.9   4:22.84 snort
  719 root      20   0  106908  75952   5224 S  52.5   0.9   4:24.43 snort
  719 root      20   0  106908  75952   5224 S   0.3   0.9   4:24.44 snort
  719 root      20   0  106908  75952   5224 S   0.3   0.9   4:24.45 snort
 3811 root       0 -20   64348  40292   5052 R  38.6   0.5   0:01.17 snort
 3811 root       0 -20  107644  74632   5052 S  63.1   0.9   0:03.10 snort
 3811 root       0 -20  107644  74632   5052 S   0.7   0.9   0:03.12 snort
 3811 root       0 -20  107644  76820   7136 R  85.1   1.0   0:05.70 snort
 3811 root       0 -20  107644  76820   7136 R  87.2   1.0   0:08.36 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   0:11.16 snort
 3811 root       0 -20  107644  76820   7136 R  93.4   1.0   0:13.99 snort
 3811 root       0 -20  107644  76820   7136 R  92.5   1.0   0:16.82 snort
 3811 root       0 -20  107644  76820   7136 R  88.8   1.0   0:19.51 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   0:22.33 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   0:25.16 snort
 3811 root       0 -20  107644  76820   7136 R  75.7   1.0   0:27.46 snort
 3811 root       0 -20  107644  76820   7136 D  87.5   1.0   0:30.11 snort
 3811 root       0 -20  107644  76820   7136 R  86.8   1.0   0:32.75 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   0:35.58 snort
 3811 root       0 -20  107644  76820   7136 R  91.8   1.0   0:38.37 snort
 3811 root       0 -20  107644  76820   7136 R  93.4   1.0   0:41.20 snort
 3811 root       0 -20  107644  76820   7136 R  93.1   1.0   0:44.03 snort
 3811 root       0 -20  107644  76820   7136 R  93.4   1.0   0:46.87 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   0:49.67 snort
 3811 root       0 -20  107644  76820   7136 R  92.4   1.0   0:52.47 snort
 3811 root       0 -20  107644  76820   7136 R  89.0   1.0   0:55.21 snort
 3811 root       0 -20  107644  76820   7136 R  90.8   1.0   0:57.99 snort
 3811 root       0 -20  107644  76820   7136 R  31.9   1.0   0:58.96 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   1:01.75 snort
 3811 root       0 -20  107644  76820   7136 R  91.1   1.0   1:04.52 snort
 3811 root       0 -20  107644  76820   7136 R  93.5   1.0   1:07.38 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   1:10.19 snort
 3811 root       0 -20  107644  76820   7136 R  92.1   1.0   1:12.98 snort
 3811 root       0 -20  107644  76820   7136 R  92.8   1.0   1:15.80 snort
 3811 root       0 -20  107644  76820   7136 R  92.8   1.0   1:18.65 snort
 3811 root       0 -20  107644  76820   7136 R  87.8   1.0   1:21.32 snort
 3811 root       0 -20  107644  76820   7136 D  60.5   1.0   1:23.17 snort
 3811 root       0 -20  107644  76820   7136 R  52.0   1.0   1:24.75 snort
 3811 root       0 -20  107644  76820   7136 R  92.4   1.0   1:27.55 snort
 3811 root       0 -20  107644  76820   7136 R  91.8   1.0   1:30.36 snort
